"das_id","contents_name","sub_title","broadcast_date","details","category","type","still_flag","dougaflag","act_id","url","first_release_date","versionno","domestic"
"D0009050855_00000","ドラマ１０　女子的生活","女子的生活（１）﷯＜全４回＞　",2017,"“かわいい女子的な生活”に憧れ、田舎から都会に出てきたヒロイン・みきは、ファストファッション会社で働くＯＬ。でも、ひとつ大きな秘密があった。それは、トランスジェンダーであるということ。ファッションの街","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050855_00000",2018-01-05T22:00:00,0,0
"D0009050856_00000","正月時代劇　風雲児たち～蘭学革命篇～","風雲児たち～蘭学革命篇（らんがくれぼりゅうしへん）～",2017,"史上初の西洋医学書の和訳に、一心同体で取り組んだ前野良沢と杉田玄白。しかし刊行された「解体新書」にはなぜか良沢の名は載らず、名声は玄白だけのものとなった。2人の間に一体何が起きたのか……。三谷幸喜が大","連続ドラマ,特集","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050856_00000",2018-01-01T19:20:00,1,0
"D0009050858_00000","又吉直樹×ドラマ×渋谷　許さないという暴力について考えろ","又吉直樹×ドラマ×渋谷　許さないという暴力について考えろ",2017,"芥川賞作家・芸人「又吉直樹」が初めてドラマ脚本に挑戦！　今の「渋谷」を舞台に「不寛容」をテーマにした２つの物語が展開。「渋谷」という街の本質は何かを取材するＴＶディレクター中村（森岡龍）。取材を続ける","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050858_00000",2017-12-26T22:00:00,0,0
"D0009050861_00000","大河ドラマ　西郷どん","「薩摩のやっせんぼ」","2017-2018","貧しい下級武士の家に育った西郷吉之助（隆盛）は、盟友・大久保一蔵との絆と反目、生涯の師となる島津斉彬との出会い、篤姫との淡い恋、そして2度の島流しなど、波乱の生涯のなかで揺るぎない「革命家」へと覚醒し","大河ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050861_00000",2018-01-07T20:00:00,2,0
"D0009050862_00000","プレミアムドラマ　平成細雪","平成細雪（１）﷯＜全４回＞",2017,"平成４年春、大阪・船場を代表する名家・蒔岡家は会社を人手に渡し、元禄以来の歴史を閉じた。何不自由なく生きてきた四姉妹の新たな人生が始まる。ある夜、四女・妙子は関西を襲った台風に巻き込まれる。そして激し","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050862_00000",2018-01-07T22:00:00,0,0
"D0009050868_00000","プレミアムドラマ　我が家の問題","我が家の問題（１）＜全４回＞ 「夫とＵＦＯに悩む妻」",2017,"４つの家族。それぞれの妻が“ある問題”を抱えていた・・・。奥田英朗さんの人気短編小説集をドラマ化。夫の異変や新婚生活に悩む“４人の若妻”をそれぞれ各話の主人公とする１話完結のオムニバス・シリーズ。若妻","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050868_00000",2018-02-04T22:00:00,0,0
"D0009050869_00000","スペシャルドラマ　荒神","スペシャルドラマ「荒神」",2017,"BSプレミアムの『スーパープレミアム』枠で放送。関ヶ原の戦いから100年。太平の世に、怪物は突然現れ、村を焼き尽くした。怪物はなぜ現れたのか？　どうすれば倒すことができるのか？　怪物と人間たちの死闘を","連続ドラマ,特集","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050869_00000",2018-02-17T21:00:00,1,0
"D0009050872_00000","プレミアムドラマ　弟の夫","弟の夫（１）＜全３回＞",2017,"小学生の娘を男手ひとつで育てる折口弥一のもとに、突然、ひげもじゃの外国人が訪ねてくる。目の前の男・マイクは、弥一の亡くなった弟・涼二の“夫”、つまり同性婚の相手だった。しばらく弥一の家に滞在することに","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050872_00000",2018-03-04T22:00:00,0,0
"D0009050881_00000","第４１回創作テレビドラマ大賞　デッドフレイ～青い殺意～","創作テレビドラマ大賞「デッドフレイ」",2017,"小さな写真事務所で働く直樹（井之脇海）に、謎めいた女性・紗耶（ミムラ）から、合成写真を作る依頼が。失踪中の夫・篤史（和田正人）が、旅行中かのようにＳＮＳに投稿するためだった。何かを秘めているかのような","特集,ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050881_00000",2018-03-23T22:00:00,0,0
"D0009050882_00000","特集ドラマ　どこにもない国","どこにもない国（前編） 「命をかけた満州からの脱出」",2017,"1945年。ソ連占領下の満州（現・中国東北部）で150万以上の在留邦人が、飢えと寒さにさらされ、多くの命が失われていった。早期引き揚げ実現のため、丸山邦雄は、新甫八朗、武蔵正道とともに祖国日本に惨状を","連続ドラマ,特集","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050882_00000",2018-03-24T21:00:00,1,0
"D0009050883_00000","越谷サイコー　埼玉発地域ドラマ","～埼玉発地域ドラマ～",2017,"越谷市の住宅販売会社に勤める加奈子（佐久間由衣） は、雑貨屋を営む古い家に祖母・良枝（竹下景子） と二人で暮らしている。ある時、加奈子は家の古い蔵の中で先祖の幽霊・伝助（佐藤二朗 ）と出会う。かつて伝","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050883_00000",2018-02-28T22:00:00,0,0
"D0009050884_00000","連続テレビ小説　半分、青い。","半分、青い。（１）「生まれたい！」",2018,"1971年、岐阜県東部の小さな食堂に生まれた鈴愛（すずめ）は、失敗を恐れない子。少女漫画家になるため上京したが挫折。その後も、結婚、出産、離婚など、七転び八起きで平成の世を駆け抜けていく。何かを半分失","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050884_00000",2018-04-02T08:00:00,1,0
"D0009050889_00000","ドラマ１０　デイジー・ラック",,2018,"子どものころ「ひなぎく会」という名前をつけて集まっていた幼なじみの楓、薫、ミチル、えみの４人は、えみの結婚式で久しぶりに再会する。だが、まさにその日、楓は３０歳目前で仕事も恋も失うことに。楓の新しい人","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050889_00000",2018-04-20T22:00:00,0,0
"D0009050890_00000","ＢＳ時代劇　鳴門秘帖","鳴門秘帖（１）＜全１０回＞ 「運命のうず潮」",2018,"国民的作家・吉川英治の原作で、何回も映画化・ドラマ化されてきた名作「鳴門秘帖」。ＮＨＫでは、４０年前に田村正和さん主演で放送。幕府転覆計画を記したとされる鳴門秘帖を手に入れるため、阿波二十五万石への侵","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050890_00000",2018-04-20T20:00:00,0,0
"D0009050891_00000","土曜ドラマ　やけに弁の立つ弁護士が学校でほえる","やけに弁の立つ弁護士が学校でほえる（１）",2018,"いじめ、体罰、モンスターペアレント、教師のブラック労働…まさに崩壊寸前の教育現場にスクールロイヤー（学校弁護士）が立ち向かう！！この物語は、ある新人弁護士が法律を武器に学校問題と格闘するなかで、教師や","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050891_00000",2018-04-21T20:15:00,0,0
"D0009050893_00000","愛知発地域ドラマ　真夜中のスーパーカー","～愛知発地域ドラマ～",2017,"伝説の名車・ナゴヤ２０００ＧＴに憧れる若手カーデザイナーの白雪（山本美月）。ある日、２０００ＧＴが展示してあるナゴヤ自動車博物館に行き、日系ブラジル人４世のリカルド（上遠野太洸）に出会う。リカルドは博","特集,ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050893_00000",2018-03-28T22:00:00,0,0
"D0009050911_00000","土曜時代ドラマ　そろばん侍　風の市兵衛","「春の風」（上）",2018,"向井理が“そろばん”と“剣”で悪を裁く！経済ドラマ＋悪を裁く痛快な殺陣！の新感覚時代劇！！時は文政。江戸では武士の台所事情の逼迫は隠しようもなくなっていた。そんな武家や商家の家計を預かるのが主人公・唐","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050911_00000",2018-05-19T18:05:00,0,0
"D0009050920_00000","神奈川発地域ドラマ　Ｒ－１３４／湘南の約束","～神奈川発地域ドラマ～",2018,"１０年前に起きたある事件がきっかけで、故郷・葉山町を飛び出した洸太。以来、何ごとにも真剣に向き合えず仕事もクビになる。洸太は、やけになって飛び込んだバーで偶然アメリカの老婦人・マリアと出会う。「江の島","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050920_00000",2018-06-27T21:00:00,0,0
"D0009050921_00000","土曜ドラマ　バカボンのパパよりバカなパパ","「わしは天才なのだ」",2018,"優しくて、シャイで、理屈や意味すらも突き抜けた「バカ」の天才・赤塚不二夫。赤塚不二夫のハチャメチャな漫画の世界、しかし、実生活は漫画よりももっとハチャメチャだった。赤塚不二夫 没後１０年（２０１８年）","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050921_00000",2018-06-30T19:30:00,0,0
"D0009050925_00000","ドラマ１０　透明なゆりかご","「命のかけら」",2018,"１９９７年・夏。１７歳のアオイ（清原果耶）は、アルバイトの看護師見習いとして「由比産婦人科」へやってきた。いきなり中絶手術の現場を目の当たりにし、衝撃を受けるアオイ。院長の由比（瀬戸康史）、看護師の紗","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050925_00000",2018-07-20T22:00:00,0,0
"D0009050927_00000","プレミアムドラマ　捜査会議はリビングで！","捜査会議はリビングで！（１）＜全８回＞ 「事件は、休みの日に起こる。」",2018,"事件は必ず休みの日に限って起こる？！柔道の達人でカンが命！の女刑事・森川章子（観月ありさ）のアクティブ妻！たぐいまれな頭脳を持つ、売れないミステリー作家・晶（田辺誠一）夫婦という最強のタッグで事件や謎","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050927_00000",2018-07-15T22:00:00,0,0
"D0009050930_00000","京都発地域ドラマ　ワンダーウォール","～京都発地域ドラマ～",2018,"連続テレビ小説「カーネーション」や「火の魚」(イタリア賞)などの脚本を手がけた渡辺あや、脚本のテレビドラマ。京都の片すみに、ちょっと変わった学生寮がある。一見無秩序のようでいて、磨きぬかれた秩序が存在","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050930_00000",2018-07-25T21:00:00,0,0
"D0009050931_00000","スーパープレミアム　悪魔が来りて笛を吹く","「スーパープレミアム　悪魔が来りて笛を吹く」",2018,"銀座の有名宝石店で、毒物を使った殺人事件が起きる。容疑者に目された旧華族の椿 英輔は、「これ以上の屈辱に耐えられない」と自殺を遂げる。その無実を信じる娘の美禰子から依頼を受けた金田一耕助は、椿邸で行わ","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050931_00000",2018-07-28T21:00:00,0,0
"D0009050932_00000","特集ドラマ　ミステリースペシャル　満願","第１夜「万灯」",2018,"２０１４年、ミステリー界で初めて「このミステリーがすごい！」「週刊文春ミステリー・ベスト１０」「ミステリーが読みたい」のそれぞれで１位になり、３冠に輝いた『満願』。この中から短編３作品をドラマ化。緻密","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050932_00000",2018-08-14T22:00:00,0,0
"D0009050936_00000","土曜ドラマ　不惑のスクラム","不惑のスクラム（１）",2018,"「ラグビーは後退しながら前に進む。まるで人生みたいじゃないか」死に場所を探して河川敷を歩いていた丸川良平の背中に、ラグビーボールが当たる。ボールを追ってきた初老の男に、無理やり連れていかれた先で行われ","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050936_00000",2018-09-01T20:15:00,0,0
"D0009050940_00000","プレミアムドラマ　ダイアリー","ダイアリー（１）﷯＜全４回＞",2018,"宮田彩加（蓮佛美沙子）は桧山悠一（中村蒼）と婚約し、仲の悪い別居のシングルマザー・春海（菊池桃子）に渋々報告の電話をする。春海はふさわしい相手か自分が判断すると言い、翌日彩加の会社帰りを待ち伏せし、偶","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050940_00000",2018-09-09T22:00:00,0,0
"D0009050941_00000","スペシャルドラマ　花へんろ　特別編　春子の人形","～脚本家・早坂暁がうつくしむ人～",2018,"早坂暁さんが“これだけは未来のために書き残したい”と考えたのは、１３歳で亡くなった妹のことだった。自らの体験をもとに作った、遺作ともいうべきドラマ。昭和初期の四国、松山。お遍路道に沿った商家の軒下に、","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050941_00000",2018-08-04T21:00:00,0,0
"D0009050946_00000","特集ドラマ　夕凪の街　桜の国2018","特集ドラマ「夕凪（なぎ）の街　桜の国２０１８」",2018,"NHK広島放送局が開局90年の節目におくる特集ドラマ。原爆に人生を翻弄されながらも、ひたむきに生きる女性と、現代に生きる一人の女性。60年のときを経て、二人をつなぐ糸とは？　「この世界の片隅に」で知ら","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050946_00000",2018-08-06T19:30:00,1,0
"D0009050952_00000","ＢＳプレミアム　終戦特集　ドラマ×マンガ　戦争めし","ドラマ×マンガ“戦争めし”　　　　　　　　　　　　　　　　　",2018,"「今のにぎり寿司の大きさは、戦争による食糧難が影響していた」という事実を知ったマンガ家・山田翔平は、食の視点から戦争を描くマンガの連載を決意。驚きのエピソードを次々と発見していく。主人公のモデルとなっ","特集,ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050952_00000",2018-08-11T22:30:00,0,0
"D0009050953_00000","私が初めて創（つく）ったドラマ","怪獣を呼ぶ男",2010,"映画やテレビのロケを地元に誘致したり、支援したりする「フィルムコミッション」。副島広太（星野源）が狙うのは、怪獣映画のロケ。しかし、怪獣上陸の地として白羽の矢がたったのは、かつて広太が飛び出したふるさ","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050953_00000",2010-12-10T21:30:00,0,0
"D0009050960_00000","連続テレビ小説　まんぷく","まんぷく（１）﷯　「結婚はまだまだ先！」",2018,"戦前の大阪に生まれた今井福子は、活力あふれる青年実業家・立花萬平と出会い結婚。ところが夫は次から次へと事業を手がけ、大成功と大失敗を繰り返す。福子は夫を支え、背中を押し、ついにはどん底から日本初の「イ","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050960_00000",2018-10-01T08:00:00,2,0
"D0009050961_00000","ＢＳプレミアム　学校へ行けなかった私が「あの花」「ここさけ」を書くまで","学校へ行けなかった私が「あの花」「ここさけ」を書くまで",2018,"アニメ「あの日見た花の名前を僕達はまだ知らない。」「心が叫びたがってるんだ。」…若者たちが熱狂し、興行収入10億を超え、「聖地巡礼」を生み出したカリスマアニメ脚本家・岡田麿里。大ヒットアニメ創作の原点","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050961_00000",2018-09-01T22:00:00,0,0
"D0009050963_00000","スペシャルドラマ　太陽を愛したひと","太陽を愛したひと～１９６４　あの日のパラリンピック～",2018,"１９６０年、整形外科医の中村裕（向井理）はイギリスでスポーツを取り入れた障害者医療を学ぶ。帰国後、障害者スポーツを広めようとするが、日本はリハビリという言葉すらない時代。「見せものにするな」と反対され","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050963_00000",2018-08-22T22:00:00,0,0
"D0009050968_00000","プレミアムドラマ　主婦カツ！","「主婦カツ！」（１）＜全８回＞",2018,"専業主婦の宮本夏子は夫・明良から「会社を辞める」と言いだされた。夏子は不満を感じつつも、ふと「自分も今から就職して働いてみよう」と思い立つ。だが、雇ってくれる会社はどこにもなく…。専業主婦だったアラフ","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050968_00000",2018-10-07T22:00:00,0,0
"D0009050970_00000","Ｙｏｕ　Ｍａｙ　Ｄｒｅａｍ～福岡発地域ドラマ～","～福岡発地域ドラマ～",2018,"福岡が生んだ伝説のバンド「シーナ＆ロケッツ」。そのボーカル、シーナさんとギターの鮎川誠さん。夫婦でありながら同じロックバンドで、日本の音楽シーンに大きな影響を与え続けた。シーナさんは３年前に亡くなった","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050970_00000",2018-05-06T12:45:00,0,0
"D0009050971_00000","スーパープレミアム　スペシャルドラマ　マリオ～ＡＩのゆくえ～","「スペシャルドラマ“マリオ～ＡＩのゆくえ～”～西島秀俊～」",2018,"時代は２０２３年の東京。一人の警察官が職務遂行中の事故で意識不明の重体になってしまうが、科学者の時枝は、警察内で採用されていた人工知能「マリオ」を脳に埋め込むという手術を独断で行ってしまう。それによっ","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050971_00000",2018-10-13T21:00:00,0,0
"D0009050972_00000","ドラマ１０　昭和元禄落語心中","昭和元禄落語心中（１）﷯＜全１０回＞",2018,"昭和初期、落語の世界に入った八雲は、同期入門の落語の天才・助六と、固い友情で結ばれる。八雲は助六の芸に憧れ、嫉妬し、追いつこうともがき、芸者・みよ吉にも支えられ、成長していく。やがて、助六とみよ吉とが","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050972_00000",2018-10-12T22:00:00,0,0
"D0009050973_00000","土曜ドラマ　フェイクニュース","フェイクニュース（前編）",2018,"始まりは中年男性がＳＮＳに投稿したつぶやき。嘘（うそ）か真（まこと）か、その投稿がきっかけとなり、フェイクニュースが飛び交う。誰が何の目的でフェイクニュースを作っているのか。人々はどんどん感情的になり","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050973_00000",2018-10-20T21:00:00,0,0
"D0009050974_00000","土曜時代ドラマ　ぬけまいる～女三人伊勢参り～","ぬけまいる～女三人伊勢参り～（１）�＜全８回＞",2018,"一膳飯屋の娘、以乃（いの）。武家の妻、志花（しか）。小間物屋の女主人、蝶（ちょう）。若い頃は「馬喰町の猪鹿蝶」と呼ばれブイブイ言わせた江戸の三人娘も三十路過ぎ。今ではそれぞれに人に言えない事情と鬱屈（","ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050974_00000",2018-10-27T18:05:00,1,0
"D0009050980_00000","スペシャルドラマ　遙かなる山の呼び声","スペシャルドラマ“遙（はる）かなる山の呼び声”",2018,"日本映画史に輝く名作が38年の年月を経てリメーク。風見民子は数年前に夫を亡くし、義父の吉雄と息子と共に酪農を営んでいる。ある嵐の日、吉雄が見知らぬ男・田島耕作を連れて帰ってきた。北海道の大自然を舞台に","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050980_00000",2018-11-24T21:00:00,1,0
"D0009050983_00000","スーパープレミアム　カラスになったおれは地上の世界を見おろした。","カラスになったおれは地上の世界を見おろした。",2018,"カラスと体を交換した男（眞島秀和）が見おろす人間の世界。そこで見たのは、妻や子や母や仲間の、まったく知らなかったもうひとつの顔だった！最新のドローン・カメラを駆使し、カラスの目線で描かれる異色のドラマ","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050983_00000",2018-11-07T22:00:00,0,0
"D0009050984_00000","いよっ！弁慶～石川発地域ドラマ～","～石川発地域ドラマ～",2018,"石川発地域ドラマ。物語の舞台は小松市。歌舞伎の「勧進帳」で知られる名所「安宅の関」があり、江戸時代から「子供歌舞伎」が続く、歌舞伎と縁の深い町。初夏、子供歌舞伎の上演で町は熱狂の季節を迎える。「勧進帳","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050984_00000",2018-10-31T21:00:00,0,0
"D0009050987_00000","土曜ドラマスペシャル　炎上弁護人","炎上弁護人",2018,"自宅で事務所を構える弁護士・渡会美帆はネットを巡る案件を主に担当している。ある日SNSで炎上した主婦・朋美が依頼人として現れたのだが……。依頼人と弁護士という立場を越えて二人の女が固い絆で結ばれていく","連続ドラマ,特集","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050987_00000",2018-12-15T21:00:00,1,0
"D0009050988_00000","プラスティック・スマイル～静岡発地域ドラマ～","～静岡発地域ドラマ～",2018,"静岡市内のプラモデルメーカー・島田模型の総務課に勤務する紬（百田夏菜子）は、仕事は完璧にこなしつつ、プライベートでは趣味でコスプレを楽しむ２５歳。ある日、完璧主義の紬に社長（武田真治）から「働き方改革","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050988_00000",2018-11-21T21:00:00,0,0
"D0009050989_00000","正月時代劇　家康、江戸を建てる","家康、江戸を建てる（前編）",2018,"BS4K開局記念ドラマ。一代で大都市・江戸を築いた徳川家康と、彼の夢に半生を懸けた無名の男たちの物語。家康は優れた都市プランナーであり、偉大なドリーマーであった。その両面があったからこそ、各部門を家康","連続ドラマ,特集","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050989_00000",2019-01-02T21:00:00,1,0
"D0009050992_00000","土曜ドラマ　母、帰る～ＡＩの遺言～","母、帰る～ＡＩの遺言～",2018,"直人（柳楽優弥）は父（奥田瑛二）との養子関係を解消しようと実家を訪れる。母（岸本加世子）が臨終の時、酒屋にいた父が許せずにいたのだ。が、父は直人の屈託などお構いなしにスマートフォンを差し出す。「ただい","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050992_00000",2019-01-05T21:00:00,0,0
"D0009050998_00000","ドキュメンタリードラマ　猫探偵の事件簿","ドキュメンタリードラマ“猫探偵の事件簿”",2018,"猫探偵の藤原博史さん。イヌやインコ、もふもふ系のペット全般を手がける探偵だが、中でも「いなくなったネコを見つけて」という依頼が最も多く、その抜群の発見率から「カリスマ猫探偵」の異名を持つ。２０年のキャ","連続ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009050998_00000",2018-12-19T21:00:00,0,0
"D0009051000_00000","大河ドラマ　いだてん～東京オリムピック噺～","「夜明け前」","2018-2019","日本人で初めてオリンピックに参加した金栗四三と、日本にオリンピックを招致した田畑政治。この2人がいなければ、日本のオリンピックはなかった。初参加で大惨敗を喫した1912年「ストックホルム」から、196","大河ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051000_00000",2019-01-06T20:00:00,3,1
"D0009051002_00000","ドラマ１０　トクサツガガガ","トクサツガガガ（１）�＜全７回＞",2018,"商社勤めのＯＬ・仲村叶（かの）は特撮をこよなく愛する隠れオタク。母はもちろん、職場の同僚たちにも特撮オタクであることは一切秘密だ。そんな仲村は日々の生活の中でさまざまなピンチに陥る。すると、突然、仲村","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051002_00000",2019-01-18T22:00:00,0,0
"D0009051004_00000","プレミアムドラマ　盤上のアルファ～約束の将棋～","盤上のアルファ～約束の将棋～",2018,"首都新聞社会部エースの秋葉隼介（玉木宏）は突如、文化部将棋担当に異動を命じられる。仕事一辺倒だった秋葉は、恋人の恵子（比嘉愛未）にも愛想を尽かされてしまう。やけ酒をあおり将棋を罵る秋葉の前に大阪弁の男","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051004_00000",2019-02-03T22:00:00,0,0
"D0009051006_00000","長崎発地域ドラマ　かんざらしに恋して","～長崎発地域ドラマ～",2018,"湧き水が流れる美しい街・長崎県島原市で愛されてきた伝説のスイーツ「かんざらし」。かつて島原にあったかんざらしの名店を復活させるため、東京から移住してきた瑞樹（貫地谷しほり）はその味の再現に挑むのだが…","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051006_00000",2019-02-06T21:00:00,0,0
"D0009051008_00000","プレミアムドラマ　我が家のヒミツ","（１）「ＩＤはサニーデイ」",2018,"奥田英朗さんの人気短編小説集をドラマ化した「我が家の問題」に続く第２弾！ネットオークションにはまったり、転職・起業を繰り返す夫にヤキモキしたりする“４人の妻”を各話の主人公とする１話完結のオムニバス・","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051008_00000",2019-03-03T22:00:00,0,0
"D0009051009_00000","スペシャルドラマ　捨て猫に拾われた男","捨て猫に拾われた男",2018,"出版社に勤めている「僕」（市原隼人）は、あるときからなぜか会社に行けなくなった。公園のベンチでボンヤリ過ごしていると、隣に座っていた老人（ミッキー・カーチス）に一匹の黒猫がすり寄ってきて餌（えさ）をせ","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051009_00000",2019-02-23T20:00:00,0,0
"D0009051016_00000","特集ドラマ　ネット歌姫～パート主婦が、歌ってみた～","ネット歌姫～パート主婦が、歌ってみた～",2018,"主婦の富岡もとか（荻野目洋子）は、夫・雅俊（高橋克典）と軽い気持ちでカラオケ動画を投稿するが、それを偶然見た大学生・松尾徹（浅香航大）から才能を見込まれ、ユーチューバーとしてデビューするよう誘われる。","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051016_00000",2019-01-26T22:00:00,0,0
"D0009051023_00000","土曜ドラマスペシャル　ベトナムのひかり～ボクが無償医療を始めた理由","ベトナムのひかり～ボクが無償医療を始めた理由～　",2018,"ベトナムで１５年以上にわたって、無償医療を続けている眼科医がいる。名前は服部匡志医師。四年浪人という苦学の末、医大に合格、その後、スキルを積み上げ、３０代で内視鏡を使った網膜手術では比類ない腕前となっ","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051023_00000",2019-01-12T21:00:00,0,0
"D0009051026_00000","プレミアムドラマ　モンローが死んだ日","モンローが死んだ日（１）",2018,"夫に病気で先立たれ、軽井沢の隣町である花折町で孤独に暮らしている幸村鏡子。ある日、買い物中にパニック症状を起こした鏡子は、精神科の受診を勧められる。診察に対応したのは高橋智之という医師。マリリン・モン","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051026_00000",2019-01-06T22:00:00,0,0
"D0009051028_00000","ＢＳ時代劇　小吉の女房","小吉の女房（１）﷯＜全８回＞　「旦那様は就活中」",2018,"江戸時代、幕末間近の天保期。貧乏旗本・勝家の女房・お信は、毎日お金の苦労をしながらも、無邪気な笑顔も絶やさない。身分にとらわれず、人に分け隔てがなく、度胸の良さも満点だ。夫は、勝 小吉。生来の無鉄砲。","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051028_00000",2019-01-11T20:00:00,0,0
